FFT	AudioTools 	v36 iPhone battery  54%	5/7/23, 5:46 PM	Headset Microphone 1 High Range	FAF03ED9-F189-47F0-90CF-9DB4CBD13D28
Frequency	dB	Unweighted
6754	69.8
6852	69.2
6952	68.8
7053	68.5
7155	68.2
7259	67.9
7365	67.9
7472	67.9
7581	67.8
7691	67.7
7803	67.9
7916	68.2
8032	68.7
8148	69
8267	69.3
8387	70.6
8509	71.3
8633	72.1
8758	72.3
8886	71.9
9015	71.1
9146	69.4
9279	67.9
9414	66.5
9551	64.5
9690	63.5
9831	61.8
9974	60.8
10119	59.5
10266	58.6
10416	57.3
10567	56.8
10721	56.2
10877	55.2
11035	54.6
11196	53.6
11358	53.1
11524	52.3
11691	51.7
11861	51.1
12034	50.4
12209	50.1
12386	49.4
12567	49
12749	48.5
12935	48.2
13123	47.8
13314	47.8
13507	47.7
13704	47.7
13903	47.7
14105	48.3
14311	48.6
14519	49.3
14730	50
14944	50.9
15162	52.6
15382	53.9
15606	57
15833	59.2
16063	59.8
16297	57.9
16534	53.3
16774	51
17018	48.9
17266	42.7
17517	32.6
17772	21.7
18030	20.7
18293	20.2
18559	20.2
18829	20.1
19102	20.1
19380	20
20000	20
overall dB	93.3 dB
decay	Average
averaging	1/24 Octave
source	Headset Microphone 1 High Range
latitude	14.536
longitude	120.982
saved	5/7/23, 5:46 PM
peak	43.9Hz
