1.000000, 62.396, -51.9791
1.015000, 62.425, -52.9206
1.030000, 62.455, -53.8433
1.044000, 62.482, -54.6873
1.060000, 62.511, -55.6314
1.075000, 62.539, -56.4972
1.090000, 62.565, -57.3465
1.106000, 62.595, -58.2448
1.120000, 62.623, -59.0420
1.138000, 62.665, -60.0930
1.150000, 62.695, -60.8096
1.172000, 62.756, -62.1591
1.180000, 62.779, -62.6647
1.206000, 62.857, -64.3318
1.220000, 62.899, -65.2417
1.241000, 62.963, -66.6170
1.250000, 62.989, -67.2088
1.265000, 63.032, -68.1964
1.280000, 63.072, -69.1832
1.315000, 63.154, -71.4696
1.320000, 63.164, -71.7931
1.340000, 63.198, -73.0759
1.360000, 63.221, -74.3358
1.380000, 63.233, -75.6072
1.400000, 63.231, -76.8624
1.430000, 63.201, -78.6792
1.450000, 63.159, -79.8443
1.475000, 63.080, -81.2707
1.500000, 62.974, -82.7281
1.525000, 62.842, -84.2408
1.550000, 62.686, -85.7998
1.575000, 62.511, -87.4128
1.600000, 62.318, -89.0830
1.625000, 62.111, -90.7575
1.650000, 61.891, -92.4225
1.675000, 61.663, -94.0651
1.700000, 61.428, -95.6728
1.725000, 61.189, -97.2342
1.750000, 60.950, -98.7389
1.775000, 60.712, -100.1947
1.800000, 60.479, -101.6112
1.825000, 60.253, -102.9590
1.850000, 60.035, -104.2852
1.875000, 59.823, -105.6546
1.900000, 59.615, -107.0851
1.925000, 59.409, -108.5710
1.950000, 59.202, -110.1011
1.975000, 58.994, -111.6799
2.000000, 58.781, -113.3097
2.030000, 58.516, -115.2672
2.060000, 58.239, -117.2017
2.090000, 57.944, -119.0834
2.120000, 57.630, -120.8807
2.140000, 57.408, -122.0163
2.180000, 56.929, -124.1246
2.200000, 56.675, -125.1156
2.240000, 56.168, -127.0894
2.270000, 55.797, -128.6550
2.300000, 55.426, -130.3084
2.330000, 55.044, -132.0426
2.360000, 54.640, -133.8440
2.400000, 54.047, -136.3620
2.430000, 53.549, -138.2693
2.470000, 52.791, -140.7503
2.500000, 52.139, -142.4934
2.540000, 51.132, -144.5381
2.580000, 49.892, -146.2374
2.620000, 48.276, -147.8532
2.650000, 46.816, -149.1124
2.690000, 44.633, -150.9169
2.720000, 42.900, -152.3930
2.760000, 40.592, -154.5698
2.800000, 38.441, -157.1043
2.850000, 36.255, -161.0372
2.900000, 34.998, 19.6124
2.950000, 35.055, 12.8099
3.000000, 36.491, 9.5214
3.040000, 38.397, 7.4329
3.070000, 40.116, 6.0334
