* Measurement data measured by REW V5.31.3
* Source: Frequency response averaged data
* Format: Averaged data produced from the rms magnitudes of R Aug 7, R Aug 7, R Aug 7
* Dated: Aug 8, 2024 6:40:09 AM
16.000000, 100.271
16.250000, 100.296
16.500000, 100.320
16.750000, 100.342
17.000000, 100.363
17.250000, 100.383
17.500000, 100.404
17.750000, 100.424
18.000000, 100.443
18.250000, 100.461
18.500000, 100.477
18.750000, 100.491
19.000000, 100.505
19.250000, 100.520
19.500000, 100.536
19.750000, 100.554
20.000000, 100.573
20.299999, 100.595
20.600000, 100.613
20.900000, 100.627
21.200001, 100.634
21.400000, 100.637
21.799999, 100.639
22.000000, 100.641
22.400000, 100.644
22.700001, 100.648
23.000000, 100.652
23.299999, 100.653
23.600000, 100.652
24.000000, 100.645
24.299999, 100.636
24.700001, 100.621
25.000000, 100.609
25.400000, 100.593
25.799999, 100.578
26.200001, 100.568
26.500000, 100.565
26.900000, 100.566
27.200001, 100.571
27.600000, 100.578
28.000000, 100.583
28.500000, 100.579
29.000000, 100.562
29.500000, 100.540
30.000000, 100.521
30.400000, 100.514
30.700001, 100.515
31.100000, 100.521
31.500000, 100.531
32.000000, 100.541
32.500000, 100.541
33.000000, 100.528
33.500000, 100.507
34.000000, 100.483
34.500000, 100.461
35.000000, 100.441
35.500000, 100.420
36.000000, 100.398
36.500000, 100.377
37.000000, 100.357
37.500000, 100.341
38.200001, 100.318
38.700001, 100.301
39.500000, 100.273
40.000000, 100.258
40.599998, 100.241
41.200001, 100.224
41.799999, 100.204
42.500000, 100.176
43.099998, 100.153
43.700001, 100.132
44.400002, 100.104
45.000000, 100.071
45.500000, 100.039
46.200001, 99.995
46.799999, 99.966
47.500000, 99.938
48.200001, 99.910
48.700001, 99.887
49.400002, 99.852
50.000000, 99.820
50.799999, 99.779
51.500000, 99.748
52.200001, 99.720
53.000000, 99.690
53.799999, 99.656
54.500000, 99.624
55.200001, 99.590
56.000000, 99.547
57.000000, 99.492
58.000000, 99.440
59.000000, 99.395
60.000000, 99.353
60.799999, 99.321
61.500000, 99.291
62.200001, 99.260
63.000000, 99.223
64.000000, 99.176
65.000000, 99.128
66.000000, 99.080
67.000000, 99.030
68.000000, 98.980
69.000000, 98.931
70.000000, 98.882
71.000000, 98.836
72.000000, 98.791
73.000000, 98.745
74.000000, 98.698
75.000000, 98.650
76.199997, 98.592
77.500000, 98.529
78.800003, 98.470
80.000000, 98.422
81.199997, 98.382
82.500000, 98.341
83.800003, 98.301
85.000000, 98.268
86.199997, 98.226
87.500000, 98.157
88.500000, 98.090
90.000000, 97.989
91.199997, 97.917
92.500000, 97.850
93.800003, 97.795
95.000000, 97.751
96.199997, 97.706
97.500000, 97.654
98.800003, 97.601
100.000000, 97.554
101.500000, 97.496
103.000000, 97.437
104.400002, 97.379
106.000000, 97.309
107.500000, 97.242
109.000000, 97.172
110.599998, 97.095
112.000000, 97.030
113.800003, 96.955
115.000000, 96.916
117.199997, 96.861
118.000000, 96.839
120.599998, 96.745
122.000000, 96.691
124.099998, 96.621
125.000000, 96.592
126.500000, 96.541
128.000000, 96.490
131.500000, 96.370
132.000000, 96.352
134.000000, 96.277
136.000000, 96.200
138.000000, 96.129
140.000000, 96.066
143.000000, 95.969
145.000000, 95.888
147.500000, 95.783
150.000000, 95.716
152.500000, 95.693
155.000000, 95.667
157.500000, 95.609
160.000000, 95.535
162.500000, 95.464
165.000000, 95.397
167.500000, 95.331
170.000000, 95.268
172.500000, 95.207
175.000000, 95.148
177.500000, 95.088
180.000000, 95.028
182.500000, 94.968
185.000000, 94.909
187.500000, 94.850
190.000000, 94.792
192.500000, 94.736
195.000000, 94.681
197.500000, 94.627
200.000000, 94.574
203.000000, 94.512
206.000000, 94.450
209.000000, 94.389
212.000000, 94.329
214.000000, 94.290
218.000000, 94.215
220.000000, 94.178
224.000000, 94.107
227.000000, 94.054
230.000000, 94.001
233.000000, 93.948
236.000000, 93.898
240.000000, 93.833
243.000000, 93.787
247.000000, 93.729
250.000000, 93.686
254.000000, 93.630
258.000000, 93.575
262.000000, 93.521
265.000000, 93.481
269.000000, 93.430
272.000000, 93.391
276.000000, 93.341
280.000000, 93.292
285.000000, 93.232
290.000000, 93.174
295.000000, 93.118
300.000000, 93.063
304.000000, 93.021
307.000000, 92.990
311.000000, 92.950
315.000000, 92.910
320.000000, 92.863
325.000000, 92.816
330.000000, 92.771
335.000000, 92.727
340.000000, 92.684
345.000000, 92.643
350.000000, 92.603
355.000000, 92.565
360.000000, 92.527
365.000000, 92.490
370.000000, 92.455
375.000000, 92.420
382.000000, 92.373
387.000000, 92.341
395.000000, 92.291
400.000000, 92.261
406.000000, 92.226
412.000000, 92.193
418.000000, 92.161
425.000000, 92.125
431.000000, 92.095
437.000000, 92.066
444.000000, 92.033
450.000000, 92.006
455.000000, 91.985
462.000000, 91.956
468.000000, 91.932
475.000000, 91.905
482.000000, 91.879
487.000000, 91.862
494.000000, 91.838
500.000000, 91.818
508.000000, 91.793
515.000000, 91.772
522.000000, 91.752
530.000000, 91.730
538.000000, 91.710
545.000000, 91.693
552.000000, 91.677
560.000000, 91.660
570.000000, 91.640
580.000000, 91.622
590.000000, 91.607
600.000000, 91.593
608.000000, 91.583
615.000000, 91.575
622.000000, 91.569
630.000000, 91.563
640.000000, 91.557
650.000000, 91.552
660.000000, 91.550
670.000000, 91.550
680.000000, 91.551
690.000000, 91.553
700.000000, 91.558
710.000000, 91.564
720.000000, 91.571
730.000000, 91.581
740.000000, 91.592
750.000000, 91.605
762.000000, 91.624
775.000000, 91.647
788.000000, 91.675
800.000000, 91.704
812.000000, 91.736
825.000000, 91.775
838.000000, 91.819
850.000000, 91.863
862.000000, 91.911
875.000000, 91.967
885.000000, 92.014
900.000000, 92.090
912.000000, 92.154
925.000000, 92.229
938.000000, 92.307
950.000000, 92.384
962.000000, 92.464
975.000000, 92.554
988.000000, 92.647
1000.000000, 92.737
1015.000000, 92.852
1030.000000, 92.971
1044.000000, 93.083
1060.000000, 93.215
1075.000000, 93.339
1090.000000, 93.464
1106.000000, 93.598
1120.000000, 93.714
1138.000000, 93.862
1150.000000, 93.960
1172.000000, 94.135
1180.000000, 94.198
1206.000000, 94.397
1220.000000, 94.501
1241.000000, 94.653
1250.000000, 94.717
1265.000000, 94.821
1280.000000, 94.923
1315.000000, 95.151
1320.000000, 95.182
1340.000000, 95.307
1360.000000, 95.428
1380.000000, 95.547
1400.000000, 95.663
1430.000000, 95.835
1450.000000, 95.947
1475.000000, 96.087
1500.000000, 96.225
1525.000000, 96.364
1550.000000, 96.502
1575.000000, 96.641
1600.000000, 96.782
1625.000000, 96.923
1650.000000, 97.066
1675.000000, 97.210
1700.000000, 97.356
1725.000000, 97.503
1750.000000, 97.651
1775.000000, 97.800
1800.000000, 97.951
1825.000000, 98.102
1850.000000, 98.255
1875.000000, 98.408
1900.000000, 98.562
1925.000000, 98.716
1950.000000, 98.872
1975.000000, 99.028
2000.000000, 99.184
2030.000000, 99.372
2060.000000, 99.560
2090.000000, 99.748
2120.000000, 99.935
2140.000000, 100.060
2180.000000, 100.307
2200.000000, 100.430
2240.000000, 100.672
2270.000000, 100.850
2300.000000, 101.025
2330.000000, 101.197
2360.000000, 101.363
2400.000000, 101.577
2430.000000, 101.730
2470.000000, 101.924
2500.000000, 102.061
2540.000000, 102.230
2580.000000, 102.383
2620.000000, 102.520
2650.000000, 102.611
2690.000000, 102.716
2720.000000, 102.782
2760.000000, 102.854
2800.000000, 102.907
2850.000000, 102.946
2900.000000, 102.959
2950.000000, 102.945
3000.000000, 102.907
3040.000000, 102.861
3070.000000, 102.819
3110.000000, 102.752
3150.000000, 102.675
3200.000000, 102.567
3250.000000, 102.447
3300.000000, 102.318
3350.000000, 102.181
3400.000000, 102.038
3450.000000, 101.891
3500.000000, 101.740
3550.000000, 101.587
3600.000000, 101.432
3650.000000, 101.277
3700.000000, 101.121
3750.000000, 100.965
3820.000000, 100.747
3870.000000, 100.593
3950.000000, 100.350
4000.000000, 100.200
4060.000000, 100.021
4120.000000, 99.845
4180.000000, 99.669
4250.000000, 99.465
4310.000000, 99.293
4370.000000, 99.127
4440.000000, 98.942
4500.000000, 98.789
4550.000000, 98.665
4620.000000, 98.489
4680.000000, 98.332
4750.000000, 98.139
4820.000000, 97.934
4870.000000, 97.780
4940.000000, 97.553
5000.000000, 97.351
5080.000000, 97.068
5150.000000, 96.810
5220.000000, 96.542
5300.000000, 96.226
5380.000000, 95.904
5450.000000, 95.627
5520.000000, 95.362
5600.000000, 95.082
5700.000000, 94.779
5800.000000, 94.526
5900.000000, 94.320
6000.000000, 94.154
6080.000000, 94.049
6150.000000, 93.977
6220.000000, 93.924
6300.000000, 93.889
6400.000000, 93.883
6500.000000, 93.921
6600.000000, 94.006
6700.000000, 94.140
6800.000000, 94.325
6900.000000, 94.566
7000.000000, 94.865
7100.000000, 95.228
7200.000000, 95.655
7300.000000, 96.147
7400.000000, 96.694
7500.000000, 97.279
7620.000000, 97.988
7750.000000, 98.682
7880.000000, 99.188
8000.000000, 99.394
8120.000000, 99.292
8250.000000, 98.822
8380.000000, 98.023
8500.000000, 97.069
8620.000000, 95.989
8750.000000, 94.766
8850.000000, 93.835
9000.000000, 92.510
9120.000000, 91.537
9250.000000, 90.581
9380.000000, 89.728
9500.000000, 89.025
9620.000000, 88.398
9750.000000, 87.796
9880.000000, 87.271
10000.000000, 86.849
10150.000000, 86.403
10300.000000, 86.043
10440.000000, 85.782
10600.000000, 85.569
10750.000000, 85.453
10900.000000, 85.419
11060.000000, 85.474
11200.000000, 85.604
11380.000000, 85.883
11500.000000, 86.130
11720.000000, 86.639
11800.000000, 86.809
12060.000000, 87.139
12200.000000, 87.223
12410.000000, 87.679
12500.000000, 88.111
12650.000000, 89.086
12800.000000, 90.181
13150.000000, 92.296
13200.000000, 92.504
13400.000000, 93.043
13600.000000, 93.108
13800.000000, 92.756
14000.000000, 92.113
14300.000000, 90.943
14500.000000, 90.229
14750.000000, 89.554
15000.000000, 89.145
15250.000000, 88.951
15500.000000, 88.899
15750.000000, 88.899
16000.000000, 88.814
16250.000000, 88.480
16500.000000, 87.788
16750.000000, 86.745
17000.000000, 85.471
17250.000000, 84.142
17500.000000, 82.932
17750.000000, 81.960
18000.000000, 81.263
18250.000000, 80.782
18500.000000, 80.364
18750.000000, 79.809
19000.000000, 78.924
19250.000000, 77.582
19500.000000, 75.776
19750.000000, 73.724
20000.000000, 72.171
