* Measurement data measured by REW V5.31.3
* Source: Frequency response averaged data
* Format: Averaged data produced from the rms magnitudes of L Mega5-EST, L Mega5-EST, L Mega5-EST
* Dated: Aug 8, 2024 9:43:49 AM
15.750000, 100.509
16.000000, 100.557
16.250000, 100.603
16.500000, 100.644
16.750000, 100.680
17.000000, 100.710
17.250000, 100.735
17.500000, 100.756
17.750000, 100.775
18.000000, 100.794
18.250000, 100.813
18.500000, 100.834
18.750000, 100.857
19.000000, 100.881
19.250000, 100.905
19.500000, 100.929
19.750000, 100.951
20.000000, 100.970
20.299999, 100.990
20.600000, 101.009
20.900000, 101.027
21.200001, 101.045
21.400000, 101.058
21.799999, 101.082
22.000000, 101.092
22.400000, 101.108
22.700001, 101.115
23.000000, 101.117
23.299999, 101.118
23.600000, 101.120
24.000000, 101.125
24.299999, 101.132
24.700001, 101.145
25.000000, 101.156
25.400000, 101.169
25.799999, 101.179
26.200001, 101.184
26.500000, 101.185
26.900000, 101.183
27.200001, 101.179
27.600000, 101.172
28.000000, 101.163
28.500000, 101.153
29.000000, 101.144
29.500000, 101.136
30.000000, 101.128
30.400000, 101.120
30.700001, 101.114
31.100000, 101.105
31.500000, 101.099
32.000000, 101.095
32.500000, 101.091
33.000000, 101.081
33.500000, 101.066
34.000000, 101.048
34.500000, 101.032
35.000000, 101.016
35.500000, 100.999
36.000000, 100.979
36.500000, 100.958
37.000000, 100.937
37.500000, 100.918
38.200001, 100.892
38.700001, 100.874
39.500000, 100.843
40.000000, 100.824
40.599998, 100.804
41.200001, 100.788
41.799999, 100.774
42.500000, 100.744
43.099998, 100.704
43.700001, 100.656
44.400002, 100.603
45.000000, 100.565
45.500000, 100.538
46.200001, 100.502
46.799999, 100.475
47.500000, 100.444
48.200001, 100.412
48.700001, 100.387
49.400002, 100.349
50.000000, 100.315
50.799999, 100.269
51.500000, 100.227
52.200001, 100.184
53.000000, 100.134
53.799999, 100.086
54.500000, 100.042
55.200001, 99.998
56.000000, 99.949
57.000000, 99.888
58.000000, 99.824
59.000000, 99.759
60.000000, 99.696
60.799999, 99.646
61.500000, 99.604
62.200001, 99.561
63.000000, 99.512
64.000000, 99.448
65.000000, 99.382
66.000000, 99.317
67.000000, 99.251
68.000000, 99.184
69.000000, 99.118
70.000000, 99.052
71.000000, 98.986
72.000000, 98.921
73.000000, 98.855
74.000000, 98.789
75.000000, 98.723
76.199997, 98.643
77.500000, 98.556
78.800003, 98.471
80.000000, 98.393
81.199997, 98.316
82.500000, 98.232
83.800003, 98.147
85.000000, 98.069
86.199997, 97.992
87.500000, 97.908
88.500000, 97.844
90.000000, 97.746
91.199997, 97.669
92.500000, 97.586
93.800003, 97.504
95.000000, 97.429
96.199997, 97.354
97.500000, 97.273
98.800003, 97.193
100.000000, 97.118
101.500000, 97.024
103.000000, 96.931
104.400002, 96.847
106.000000, 96.754
107.500000, 96.667
109.000000, 96.580
110.599998, 96.487
112.000000, 96.407
113.800003, 96.307
115.000000, 96.242
117.199997, 96.130
118.000000, 96.091
120.599998, 95.962
122.000000, 95.881
124.099998, 95.750
125.000000, 95.694
126.500000, 95.607
128.000000, 95.525
131.500000, 95.342
132.000000, 95.317
134.000000, 95.216
136.000000, 95.117
138.000000, 95.021
140.000000, 94.925
143.000000, 94.786
145.000000, 94.698
147.500000, 94.598
150.000000, 94.510
152.500000, 94.433
155.000000, 94.354
157.500000, 94.268
160.000000, 94.177
162.500000, 94.087
165.000000, 93.999
167.500000, 93.912
170.000000, 93.827
172.500000, 93.748
175.000000, 93.673
177.500000, 93.599
180.000000, 93.527
182.500000, 93.457
185.000000, 93.391
187.500000, 93.328
190.000000, 93.267
192.500000, 93.208
195.000000, 93.150
197.500000, 93.092
200.000000, 93.037
203.000000, 92.975
206.000000, 92.915
209.000000, 92.859
212.000000, 92.805
214.000000, 92.771
218.000000, 92.706
220.000000, 92.675
224.000000, 92.617
227.000000, 92.576
230.000000, 92.538
233.000000, 92.502
236.000000, 92.467
240.000000, 92.423
243.000000, 92.392
247.000000, 92.353
250.000000, 92.326
254.000000, 92.292
258.000000, 92.260
262.000000, 92.230
265.000000, 92.209
269.000000, 92.183
272.000000, 92.166
276.000000, 92.144
280.000000, 92.125
285.000000, 92.103
290.000000, 92.083
295.000000, 92.065
300.000000, 92.048
304.000000, 92.036
307.000000, 92.028
311.000000, 92.019
315.000000, 92.010
320.000000, 92.000
325.000000, 91.991
330.000000, 91.983
335.000000, 91.977
340.000000, 91.972
345.000000, 91.969
350.000000, 91.968
355.000000, 91.968
360.000000, 91.970
365.000000, 91.972
370.000000, 91.974
375.000000, 91.975
382.000000, 91.976
387.000000, 91.977
395.000000, 91.979
400.000000, 91.980
406.000000, 91.981
412.000000, 91.983
418.000000, 91.984
425.000000, 91.985
431.000000, 91.986
437.000000, 91.986
444.000000, 91.986
450.000000, 91.985
455.000000, 91.984
462.000000, 91.981
468.000000, 91.978
475.000000, 91.974
482.000000, 91.970
487.000000, 91.966
494.000000, 91.960
500.000000, 91.954
508.000000, 91.946
515.000000, 91.939
522.000000, 91.932
530.000000, 91.924
538.000000, 91.916
545.000000, 91.908
552.000000, 91.901
560.000000, 91.893
570.000000, 91.882
580.000000, 91.872
590.000000, 91.863
600.000000, 91.854
608.000000, 91.846
615.000000, 91.840
622.000000, 91.834
630.000000, 91.827
640.000000, 91.818
650.000000, 91.809
660.000000, 91.800
670.000000, 91.791
680.000000, 91.782
690.000000, 91.773
700.000000, 91.764
710.000000, 91.755
720.000000, 91.747
730.000000, 91.739
740.000000, 91.732
750.000000, 91.725
762.000000, 91.719
775.000000, 91.713
788.000000, 91.708
800.000000, 91.704
812.000000, 91.702
825.000000, 91.701
838.000000, 91.701
850.000000, 91.703
862.000000, 91.707
875.000000, 91.713
885.000000, 91.721
900.000000, 91.739
912.000000, 91.761
925.000000, 91.792
938.000000, 91.834
950.000000, 91.882
962.000000, 91.938
975.000000, 92.006
988.000000, 92.081
1000.000000, 92.153
1015.000000, 92.247
1030.000000, 92.341
1044.000000, 92.429
1060.000000, 92.528
1075.000000, 92.620
1090.000000, 92.709
1106.000000, 92.802
1120.000000, 92.880
1138.000000, 92.978
1150.000000, 93.040
1172.000000, 93.149
1180.000000, 93.187
1206.000000, 93.303
1220.000000, 93.360
1241.000000, 93.442
1250.000000, 93.475
1265.000000, 93.527
1280.000000, 93.576
1315.000000, 93.679
1320.000000, 93.692
1340.000000, 93.742
1360.000000, 93.787
1380.000000, 93.828
1400.000000, 93.865
1430.000000, 93.918
1450.000000, 93.952
1475.000000, 93.996
1500.000000, 94.045
1525.000000, 94.097
1550.000000, 94.150
1575.000000, 94.201
1600.000000, 94.248
1625.000000, 94.291
1650.000000, 94.332
1675.000000, 94.373
1700.000000, 94.413
1725.000000, 94.456
1750.000000, 94.500
1775.000000, 94.550
1800.000000, 94.606
1825.000000, 94.672
1850.000000, 94.753
1875.000000, 94.848
1900.000000, 94.958
1925.000000, 95.078
1950.000000, 95.202
1975.000000, 95.327
2000.000000, 95.447
2030.000000, 95.584
2060.000000, 95.714
2090.000000, 95.839
2120.000000, 95.961
2140.000000, 96.042
2180.000000, 96.205
2200.000000, 96.287
2240.000000, 96.457
2270.000000, 96.589
2300.000000, 96.727
2330.000000, 96.874
2360.000000, 97.031
2400.000000, 97.260
2430.000000, 97.445
2470.000000, 97.705
2500.000000, 97.902
2540.000000, 98.158
2580.000000, 98.399
2620.000000, 98.622
2650.000000, 98.778
2690.000000, 98.973
2720.000000, 99.111
2760.000000, 99.283
2800.000000, 99.443
2850.000000, 99.624
2900.000000, 99.781
2950.000000, 99.913
3000.000000, 100.017
3040.000000, 100.081
3070.000000, 100.117
3110.000000, 100.148
3150.000000, 100.159
3200.000000, 100.147
3250.000000, 100.107
3300.000000, 100.045
3350.000000, 99.963
3400.000000, 99.862
3450.000000, 99.743
3500.000000, 99.607
3550.000000, 99.455
3600.000000, 99.291
3650.000000, 99.120
3700.000000, 98.949
3750.000000, 98.785
3820.000000, 98.581
3870.000000, 98.458
3950.000000, 98.301
4000.000000, 98.227
4060.000000, 98.159
4120.000000, 98.112
4180.000000, 98.082
4250.000000, 98.057
4310.000000, 98.037
4370.000000, 98.009
4440.000000, 97.958
4500.000000, 97.893
4550.000000, 97.823
4620.000000, 97.699
4680.000000, 97.575
4750.000000, 97.414
4820.000000, 97.247
4870.000000, 97.128
4940.000000, 96.972
5000.000000, 96.851
5080.000000, 96.716
5150.000000, 96.628
5220.000000, 96.570
5300.000000, 96.539
5380.000000, 96.538
5450.000000, 96.553
5520.000000, 96.574
5600.000000, 96.591
5700.000000, 96.590
5800.000000, 96.547
5900.000000, 96.460
6000.000000, 96.332
6080.000000, 96.206
6150.000000, 96.084
6220.000000, 95.957
6300.000000, 95.812
6400.000000, 95.641
6500.000000, 95.491
6600.000000, 95.372
6700.000000, 95.292
6800.000000, 95.257
6900.000000, 95.271
7000.000000, 95.338
7100.000000, 95.456
7200.000000, 95.619
7300.000000, 95.816
7400.000000, 96.033
7500.000000, 96.258
7620.000000, 96.517
7750.000000, 96.748
7880.000000, 96.890
8000.000000, 96.920
8120.000000, 96.850
8250.000000, 96.672
8380.000000, 96.410
8500.000000, 96.120
8620.000000, 95.811
8750.000000, 95.483
8850.000000, 95.251
9000.000000, 94.960
9120.000000, 94.788
9250.000000, 94.668
9380.000000, 94.618
9500.000000, 94.625
9620.000000, 94.670
9750.000000, 94.736
9880.000000, 94.791
10000.000000, 94.803
10150.000000, 94.738
10300.000000, 94.570
10440.000000, 94.323
10600.000000, 93.937
10750.000000, 93.475
10900.000000, 92.924
11060.000000, 92.258
11200.000000, 91.634
11380.000000, 90.814
11500.000000, 90.275
11720.000000, 89.330
11800.000000, 89.003
12060.000000, 88.007
12200.000000, 87.510
12410.000000, 86.825
12500.000000, 86.560
12650.000000, 86.166
12800.000000, 85.848
13150.000000, 85.510
13200.000000, 85.518
13400.000000, 85.715
13600.000000, 86.196
13800.000000, 86.965
14000.000000, 87.974
14300.000000, 89.678
14500.000000, 90.700
14750.000000, 91.564
15000.000000, 91.796
15250.000000, 91.392
15500.000000, 90.528
15750.000000, 89.469
16000.000000, 88.487
16250.000000, 87.791
16500.000000, 87.471
16750.000000, 87.459
17000.000000, 87.575
17250.000000, 87.587
17500.000000, 87.274
17750.000000, 86.481
18000.000000, 85.152
18250.000000, 83.316
18500.000000, 81.040
18750.000000, 78.388
19000.000000, 75.399
19250.000000, 72.109
19500.000000, 68.628
19750.000000, 65.346
20000.000000, 63.206
