* Measurement data measured by REW V5.31.3
* Source: Frequency response averaged data
* Format: Averaged data produced from the rms magnitudes of Dusk Analog (R) 1, Dusk Analog (R) 2, Dusk Analog (R) 3
* Dated: Aug 8, 2024 9:10:04 AM
15.250000, 103.688
15.500000, 103.704
15.750000, 103.715
16.000000, 103.720
16.250000, 103.722
16.500000, 103.721
16.750000, 103.719
17.000000, 103.716
17.250000, 103.714
17.500000, 103.712
17.750000, 103.710
18.000000, 103.708
18.250000, 103.706
18.500000, 103.703
18.750000, 103.700
19.000000, 103.696
19.250000, 103.691
19.500000, 103.684
19.750000, 103.675
20.000000, 103.665
20.299999, 103.650
20.600000, 103.635
20.900000, 103.620
21.200001, 103.606
21.400000, 103.598
21.799999, 103.580
22.000000, 103.571
22.400000, 103.550
22.700001, 103.533
23.000000, 103.515
23.299999, 103.494
23.600000, 103.472
24.000000, 103.441
24.299999, 103.417
24.700001, 103.386
25.000000, 103.363
25.400000, 103.335
25.799999, 103.307
26.200001, 103.279
26.500000, 103.257
26.900000, 103.228
27.200001, 103.206
27.600000, 103.178
28.000000, 103.151
28.500000, 103.118
29.000000, 103.086
29.500000, 103.053
30.000000, 103.019
30.400000, 102.991
30.700001, 102.968
31.100000, 102.938
31.500000, 102.908
32.000000, 102.872
32.500000, 102.836
33.000000, 102.798
33.500000, 102.756
34.000000, 102.710
34.500000, 102.662
35.000000, 102.616
35.500000, 102.572
36.000000, 102.530
36.500000, 102.488
37.000000, 102.446
37.500000, 102.404
38.200001, 102.347
38.700001, 102.305
39.500000, 102.239
40.000000, 102.197
40.599998, 102.148
41.200001, 102.101
41.799999, 102.057
42.500000, 102.004
43.099998, 101.956
43.700001, 101.906
44.400002, 101.847
45.000000, 101.799
45.500000, 101.760
46.200001, 101.704
46.799999, 101.656
47.500000, 101.598
48.200001, 101.538
48.700001, 101.494
49.400002, 101.432
50.000000, 101.380
50.799999, 101.316
51.500000, 101.262
52.200001, 101.211
53.000000, 101.153
53.799999, 101.094
54.500000, 101.041
55.200001, 100.987
56.000000, 100.925
57.000000, 100.848
58.000000, 100.769
59.000000, 100.687
60.000000, 100.606
60.799999, 100.543
61.500000, 100.490
62.200001, 100.437
63.000000, 100.378
64.000000, 100.305
65.000000, 100.232
66.000000, 100.159
67.000000, 100.086
68.000000, 100.011
69.000000, 99.937
70.000000, 99.864
71.000000, 99.792
72.000000, 99.720
73.000000, 99.650
74.000000, 99.580
75.000000, 99.510
76.199997, 99.428
77.500000, 99.341
78.800003, 99.255
80.000000, 99.177
81.199997, 99.100
82.500000, 99.015
83.800003, 98.928
85.000000, 98.849
86.199997, 98.770
87.500000, 98.686
88.500000, 98.622
90.000000, 98.527
91.199997, 98.452
92.500000, 98.372
93.800003, 98.293
95.000000, 98.222
96.199997, 98.151
97.500000, 98.075
98.800003, 98.000
100.000000, 97.931
101.500000, 97.846
103.000000, 97.762
104.400002, 97.685
106.000000, 97.598
107.500000, 97.518
109.000000, 97.438
110.599998, 97.353
112.000000, 97.279
113.800003, 97.185
115.000000, 97.123
117.199997, 97.012
118.000000, 96.972
120.599998, 96.843
122.000000, 96.774
124.099998, 96.671
125.000000, 96.627
126.500000, 96.556
128.000000, 96.484
131.500000, 96.322
132.000000, 96.299
134.000000, 96.211
136.000000, 96.129
138.000000, 96.052
140.000000, 95.980
143.000000, 95.886
145.000000, 95.837
147.500000, 95.803
150.000000, 95.796
152.500000, 95.799
155.000000, 95.787
157.500000, 95.752
160.000000, 95.698
162.500000, 95.632
165.000000, 95.560
167.500000, 95.488
170.000000, 95.418
172.500000, 95.351
175.000000, 95.289
177.500000, 95.230
180.000000, 95.175
182.500000, 95.123
185.000000, 95.073
187.500000, 95.025
190.000000, 94.979
192.500000, 94.934
195.000000, 94.891
197.500000, 94.850
200.000000, 94.811
203.000000, 94.764
206.000000, 94.720
209.000000, 94.678
212.000000, 94.638
214.000000, 94.612
218.000000, 94.564
220.000000, 94.542
224.000000, 94.499
227.000000, 94.469
230.000000, 94.441
233.000000, 94.415
236.000000, 94.390
240.000000, 94.361
243.000000, 94.341
247.000000, 94.317
250.000000, 94.301
254.000000, 94.282
258.000000, 94.265
262.000000, 94.249
265.000000, 94.238
269.000000, 94.224
272.000000, 94.214
276.000000, 94.201
280.000000, 94.190
285.000000, 94.178
290.000000, 94.167
295.000000, 94.158
300.000000, 94.150
304.000000, 94.144
307.000000, 94.140
311.000000, 94.136
315.000000, 94.133
320.000000, 94.130
325.000000, 94.128
330.000000, 94.126
335.000000, 94.125
340.000000, 94.125
345.000000, 94.125
350.000000, 94.125
355.000000, 94.126
360.000000, 94.127
365.000000, 94.128
370.000000, 94.129
375.000000, 94.131
382.000000, 94.134
387.000000, 94.136
395.000000, 94.140
400.000000, 94.143
406.000000, 94.147
412.000000, 94.150
418.000000, 94.154
425.000000, 94.158
431.000000, 94.162
437.000000, 94.166
444.000000, 94.170
450.000000, 94.174
455.000000, 94.177
462.000000, 94.181
468.000000, 94.185
475.000000, 94.189
482.000000, 94.193
487.000000, 94.195
494.000000, 94.199
500.000000, 94.202
508.000000, 94.206
515.000000, 94.210
522.000000, 94.213
530.000000, 94.218
538.000000, 94.222
545.000000, 94.226
552.000000, 94.229
560.000000, 94.233
570.000000, 94.238
580.000000, 94.243
590.000000, 94.247
600.000000, 94.252
608.000000, 94.256
615.000000, 94.260
622.000000, 94.263
630.000000, 94.268
640.000000, 94.274
650.000000, 94.280
660.000000, 94.287
670.000000, 94.294
680.000000, 94.303
690.000000, 94.312
700.000000, 94.322
710.000000, 94.333
720.000000, 94.345
730.000000, 94.359
740.000000, 94.373
750.000000, 94.388
762.000000, 94.409
775.000000, 94.433
788.000000, 94.460
800.000000, 94.487
812.000000, 94.517
825.000000, 94.553
838.000000, 94.592
850.000000, 94.630
862.000000, 94.672
875.000000, 94.721
885.000000, 94.762
900.000000, 94.827
912.000000, 94.882
925.000000, 94.946
938.000000, 95.014
950.000000, 95.080
962.000000, 95.148
975.000000, 95.226
988.000000, 95.306
1000.000000, 95.383
1015.000000, 95.482
1030.000000, 95.583
1044.000000, 95.679
1060.000000, 95.791
1075.000000, 95.896
1090.000000, 96.001
1106.000000, 96.113
1120.000000, 96.209
1138.000000, 96.331
1150.000000, 96.410
1172.000000, 96.551
1180.000000, 96.600
1206.000000, 96.755
1220.000000, 96.833
1241.000000, 96.945
1250.000000, 96.991
1265.000000, 97.064
1280.000000, 97.134
1315.000000, 97.282
1320.000000, 97.302
1340.000000, 97.377
1360.000000, 97.447
1380.000000, 97.512
1400.000000, 97.572
1430.000000, 97.655
1450.000000, 97.706
1475.000000, 97.766
1500.000000, 97.822
1525.000000, 97.874
1550.000000, 97.925
1575.000000, 97.974
1600.000000, 98.023
1625.000000, 98.075
1650.000000, 98.130
1675.000000, 98.189
1700.000000, 98.251
1725.000000, 98.314
1750.000000, 98.376
1775.000000, 98.436
1800.000000, 98.495
1825.000000, 98.556
1850.000000, 98.620
1875.000000, 98.689
1900.000000, 98.762
1925.000000, 98.838
1950.000000, 98.913
1975.000000, 98.985
2000.000000, 99.052
2030.000000, 99.127
2060.000000, 99.196
2090.000000, 99.262
2120.000000, 99.325
2140.000000, 99.365
2180.000000, 99.444
2200.000000, 99.483
2240.000000, 99.558
2270.000000, 99.615
2300.000000, 99.676
2330.000000, 99.741
2360.000000, 99.813
2400.000000, 99.921
2430.000000, 100.009
2470.000000, 100.128
2500.000000, 100.212
2540.000000, 100.312
2580.000000, 100.396
2620.000000, 100.465
2650.000000, 100.510
2690.000000, 100.561
2720.000000, 100.594
2760.000000, 100.631
2800.000000, 100.660
2850.000000, 100.689
2900.000000, 100.712
2950.000000, 100.733
3000.000000, 100.749
3040.000000, 100.754
3070.000000, 100.752
3110.000000, 100.740
3150.000000, 100.716
3200.000000, 100.674
3250.000000, 100.621
3300.000000, 100.559
3350.000000, 100.490
3400.000000, 100.414
3450.000000, 100.333
3500.000000, 100.248
3550.000000, 100.160
3600.000000, 100.070
3650.000000, 99.981
3700.000000, 99.894
3750.000000, 99.812
3820.000000, 99.706
3870.000000, 99.637
3950.000000, 99.539
4000.000000, 99.484
4060.000000, 99.424
4120.000000, 99.369
4180.000000, 99.318
4250.000000, 99.263
4310.000000, 99.220
4370.000000, 99.183
4440.000000, 99.145
4500.000000, 99.119
4550.000000, 99.101
4620.000000, 99.080
4680.000000, 99.066
4750.000000, 99.050
4820.000000, 99.031
4870.000000, 99.014
4940.000000, 98.983
5000.000000, 98.948
5080.000000, 98.889
5150.000000, 98.829
5220.000000, 98.762
5300.000000, 98.683
5380.000000, 98.606
5450.000000, 98.543
5520.000000, 98.485
5600.000000, 98.427
5700.000000, 98.367
5800.000000, 98.324
5900.000000, 98.296
6000.000000, 98.281
6080.000000, 98.277
6150.000000, 98.276
6220.000000, 98.275
6300.000000, 98.269
6400.000000, 98.243
6500.000000, 98.188
6600.000000, 98.104
6700.000000, 98.013
6800.000000, 97.953
6900.000000, 97.966
7000.000000, 98.078
7100.000000, 98.301
7200.000000, 98.627
7300.000000, 99.041
7400.000000, 99.517
7500.000000, 100.025
7620.000000, 100.621
7750.000000, 101.175
7880.000000, 101.551
8000.000000, 101.677
8120.000000, 101.544
8250.000000, 101.093
8380.000000, 100.376
8500.000000, 99.612
8620.000000, 98.891
8750.000000, 98.180
8850.000000, 97.604
9000.000000, 96.600
9120.000000, 95.724
9250.000000, 94.806
9380.000000, 93.995
9500.000000, 93.360
9620.000000, 92.828
9750.000000, 92.349
9880.000000, 91.944
10000.000000, 91.618
10150.000000, 91.246
10300.000000, 90.888
10440.000000, 90.548
10600.000000, 90.144
10750.000000, 89.754
10900.000000, 89.363
11060.000000, 88.957
11200.000000, 88.614
11380.000000, 88.186
11500.000000, 87.908
11720.000000, 87.413
11800.000000, 87.239
12060.000000, 86.713
12200.000000, 86.469
12410.000000, 86.190
12500.000000, 86.118
12650.000000, 86.078
12800.000000, 86.138
13150.000000, 86.471
13200.000000, 86.515
13400.000000, 86.646
13600.000000, 86.705
13800.000000, 86.716
14000.000000, 86.710
14300.000000, 86.737
14500.000000, 86.836
14750.000000, 87.143
15000.000000, 87.765
15250.000000, 88.758
15500.000000, 89.999
15750.000000, 91.164
16000.000000, 91.871
16250.000000, 91.859
16500.000000, 91.092
16750.000000, 89.752
17000.000000, 88.140
17250.000000, 86.566
17500.000000, 85.239
17750.000000, 84.222
18000.000000, 83.455
18250.000000, 82.840
18500.000000, 82.281
18750.000000, 81.698
19000.000000, 81.023
19250.000000, 80.203
19500.000000, 79.245
19750.000000, 78.284
20000.000000, 77.650
