1.000000, 65.394, -133.9134
1.015000, 65.655, -135.2571
1.030000, 65.913, -136.5748
1.044000, 66.150, -137.7842
1.060000, 66.416, -139.1454
1.075000, 66.659, -140.4043
1.090000, 66.896, -141.6489
1.106000, 67.144, -142.9598
1.120000, 67.358, -144.0876
1.138000, 67.633, -145.5068
1.150000, 67.815, -146.4333
1.172000, 68.148, -148.0909
1.180000, 68.269, -148.6807
1.206000, 68.660, -150.5514
1.220000, 68.869, -151.5304
1.241000, 69.180, -152.9631
1.250000, 69.313, -153.5646
1.265000, 69.533, -154.5510
1.280000, 69.752, -155.5181
1.315000, 70.257, -157.7055
1.320000, 70.328, -158.0106
1.340000, 70.611, -159.2140
1.360000, 70.891, -160.3919
1.380000, 71.167, -161.5467
1.400000, 71.439, -162.6806
1.430000, 71.839, -164.3469
1.450000, 72.101, -165.4376
1.475000, 72.421, -166.7776
1.500000, 72.736, -168.0844
1.525000, 73.043, -169.3555
1.550000, 73.345, -170.5932
1.575000, 73.642, -171.8009
1.600000, 73.933, -172.9820
1.625000, 74.218, -174.1397
1.650000, 74.499, -175.2776
1.675000, 74.774, -176.3988
1.700000, 75.046, -177.5068
1.725000, 75.312, -178.6047
1.750000, 75.575, -179.6954
1.775000, 75.833, 179.2180
1.800000, 76.088, 178.1328
1.825000, 76.340, 177.0469
1.850000, 76.587, 175.9606
1.875000, 76.829, 174.8776
1.900000, 77.066, 173.8008
1.925000, 77.299, 172.7324
1.950000, 77.527, 171.6738
1.975000, 77.751, 170.6261
2.000000, 77.971, 169.5899
2.030000, 78.229, 168.3621
2.060000, 78.483, 167.1511
2.090000, 78.731, 165.9563
2.120000, 78.974, 164.7767
2.140000, 79.134, 163.9980
2.180000, 79.449, 162.4566
2.200000, 79.603, 161.6917
2.240000, 79.905, 160.1663
2.270000, 80.126, 159.0254
2.300000, 80.341, 157.8901
2.330000, 80.551, 156.7631
2.360000, 80.757, 155.6463
2.400000, 81.024, 154.1762
2.430000, 81.219, 153.0892
2.470000, 81.474, 151.6619
2.500000, 81.661, 150.6082
2.540000, 81.905, 149.2248
2.580000, 82.143, 147.8594
2.620000, 82.374, 146.4991
2.650000, 82.542, 145.4807
2.690000, 82.760, 144.1292
2.720000, 82.920, 143.1232
2.760000, 83.127, 141.7959
