1.000000, 67.665
1.015000, 67.763
1.030000, 67.864
1.044000, 67.959
1.060000, 68.071
1.075000, 68.178
1.090000, 68.288
1.106000, 68.407
1.120000, 68.516
1.138000, 68.662
1.150000, 68.763
1.172000, 68.954
1.180000, 69.026
1.206000, 69.265
1.220000, 69.398
1.241000, 69.601
1.250000, 69.689
1.265000, 69.838
1.280000, 69.988
1.315000, 70.343
1.320000, 70.394
1.340000, 70.598
1.360000, 70.802
1.380000, 71.004
1.400000, 71.205
1.430000, 71.500
1.450000, 71.693
1.475000, 71.929
1.500000, 72.164
1.525000, 72.399
1.550000, 72.636
1.575000, 72.873
1.600000, 73.109
1.625000, 73.344
1.650000, 73.578
1.675000, 73.810
1.700000, 74.039
1.725000, 74.266
1.750000, 74.488
1.775000, 74.707
1.800000, 74.921
1.825000, 75.130
1.850000, 75.335
1.875000, 75.536
1.900000, 75.734
1.925000, 75.929
1.950000, 76.120
1.975000, 76.308
2.000000, 76.493
2.030000, 76.711
2.060000, 76.924
2.090000, 77.133
2.120000, 77.337
2.140000, 77.471
2.180000, 77.731
2.200000, 77.859
2.240000, 78.107
2.270000, 78.287
2.300000, 78.462
2.330000, 78.632
2.360000, 78.798
2.400000, 79.013
2.430000, 79.170
2.470000, 79.372
2.500000, 79.520
2.540000, 79.712
2.580000, 79.898
2.620000, 80.077
2.650000, 80.206
2.690000, 80.372
2.720000, 80.493
2.760000, 80.648
2.800000, 80.798
2.850000, 80.979
2.900000, 81.154
2.950000, 81.323
3.000000, 81.483
3.040000, 81.606
3.070000, 81.695
3.110000, 81.809
3.150000, 81.921
3.200000, 82.056
3.250000, 82.188
3.300000, 82.318
3.350000, 82.444
3.400000, 82.565
3.450000, 82.682
3.500000, 82.797
3.550000, 82.909
3.600000, 83.021
3.650000, 83.132
3.700000, 83.244
3.750000, 83.354
3.820000, 83.506
3.870000, 83.614
3.950000, 83.787
4.000000, 83.895
4.060000, 84.026
4.120000, 84.158
4.180000, 84.290
4.250000, 84.444
4.310000, 84.576
4.370000, 84.707
4.440000, 84.858
4.500000, 84.989
4.550000, 85.097
4.620000, 85.247
4.680000, 85.373
4.750000, 85.517
4.820000, 85.658
4.870000, 85.756
4.940000, 85.892
5.000000, 86.005
5.080000, 86.150
5.150000, 86.273
5.220000, 86.390
5.300000, 86.519
5.380000, 86.642
5.450000, 86.746
5.520000, 86.845
5.600000, 86.953
5.700000, 87.081
5.800000, 87.203
5.900000, 87.320
6.000000, 87.431
6.080000, 87.517
6.150000, 87.590
6.220000, 87.662
6.300000, 87.744
6.400000, 87.843
6.500000, 87.941
6.600000, 88.037
6.700000, 88.132
6.800000, 88.226
6.900000, 88.319
7.000000, 88.409
7.100000, 88.497
7.200000, 88.583
7.300000, 88.667
7.400000, 88.748
7.500000, 88.826
7.620000, 88.915
7.750000, 89.008
7.880000, 89.097
8.000000, 89.176
8.120000, 89.253
8.250000, 89.333
8.380000, 89.413
8.500000, 89.485
8.620000, 89.557
8.750000, 89.634
8.850000, 89.692
9.000000, 89.779
9.120000, 89.846
9.250000, 89.917
9.380000, 89.985
9.500000, 90.045
9.620000, 90.102
9.750000, 90.160
9.880000, 90.208
10.000000, 90.241
10.150000, 90.271
10.300000, 90.295
10.440000, 90.314
10.600000, 90.338
10.750000, 90.364
10.900000, 90.394
11.060000, 90.430
11.200000, 90.463
11.380000, 90.507
11.500000, 90.537
11.720000, 90.589
11.800000, 90.606
12.060000, 90.655
12.200000, 90.676
12.410000, 90.699
12.500000, 90.707
12.650000, 90.719
12.800000, 90.729
13.150000, 90.754
13.200000, 90.759
13.400000, 90.780
13.600000, 90.805
13.800000, 90.833
14.000000, 90.865
14.300000, 90.913
14.500000, 90.943
14.750000, 90.975
15.000000, 91.002
15.250000, 91.027
15.500000, 91.052
15.750000, 91.079
16.000000, 91.108
16.250000, 91.140
16.500000, 91.172
16.750000, 91.204
17.000000, 91.235
17.250000, 91.267
17.500000, 91.302
17.750000, 91.342
18.000000, 91.386
18.250000, 91.431
18.500000, 91.474
18.750000, 91.509
19.000000, 91.531
19.250000, 91.536
19.500000, 91.524
19.750000, 91.500
20.000000, 91.470
20.299999, 91.440
20.600000, 91.427
20.900000, 91.438
21.200001, 91.468
21.400000, 91.494
21.799999, 91.540
22.000000, 91.554
22.400000, 91.557
22.700001, 91.541
23.000000, 91.515
23.299999, 91.485
23.600000, 91.457
24.000000, 91.424
24.299999, 91.406
24.700001, 91.391
25.000000, 91.389
25.400000, 91.395
25.799999, 91.404
26.200001, 91.406
26.500000, 91.402
26.900000, 91.392
27.200001, 91.387
27.600000, 91.385
28.000000, 91.386
28.500000, 91.377
29.000000, 91.347
29.500000, 91.309
30.000000, 91.280
30.400000, 91.266
30.700001, 91.257
31.100000, 91.242
31.500000, 91.223
32.000000, 91.195
32.500000, 91.163
33.000000, 91.122
33.500000, 91.074
34.000000, 91.032
34.500000, 91.011
35.000000, 91.011
35.500000, 91.011
36.000000, 90.994
36.500000, 90.952
37.000000, 90.899
37.500000, 90.853
38.200001, 90.819
38.700001, 90.807
39.500000, 90.773
40.000000, 90.737
40.599998, 90.685
41.200001, 90.634
41.799999, 90.583
42.500000, 90.524
43.099998, 90.479
43.700001, 90.435
44.400002, 90.377
45.000000, 90.322
45.500000, 90.283
46.200001, 90.241
46.799999, 90.202
47.500000, 90.140
48.200001, 90.075
48.700001, 90.040
49.400002, 89.995
50.000000, 89.946
50.799999, 89.872
51.500000, 89.819
52.200001, 89.765
53.000000, 89.696
53.799999, 89.655
54.500000, 89.637
55.200001, 89.587
56.000000, 89.493
57.000000, 89.390
58.000000, 89.298
59.000000, 89.255
60.000000, 89.213
60.799999, 89.133
61.500000, 89.084
62.200001, 89.057
63.000000, 88.992
64.000000, 88.900
65.000000, 88.865
66.000000, 88.799
67.000000, 88.711
68.000000, 88.632
69.000000, 88.552
70.000000, 88.478
71.000000, 88.413
72.000000, 88.361
73.000000, 88.313
74.000000, 88.260
75.000000, 88.200
76.199997, 88.098
77.500000, 87.966
78.800003, 87.874
80.000000, 87.807
81.199997, 87.695
82.500000, 87.641
83.800003, 87.622
85.000000, 87.544
86.199997, 87.486
87.500000, 87.455
88.500000, 87.406
90.000000, 87.324
91.199997, 87.274
92.500000, 87.210
93.800003, 87.121
95.000000, 87.038
96.199997, 87.012
97.500000, 86.979
98.800003, 86.865
100.000000, 86.772
101.500000, 86.668
103.000000, 86.607
104.400002, 86.558
106.000000, 86.541
107.500000, 86.523
109.000000, 86.459
110.599998, 86.372
112.000000, 86.340
113.800003, 86.226
115.000000, 86.129
117.199997, 86.093
118.000000, 86.087
120.599998, 86.135
122.000000, 86.210
124.099998, 86.195
125.000000, 86.150
126.500000, 86.057
128.000000, 85.984
131.500000, 85.993
132.000000, 86.003
134.000000, 86.032
136.000000, 85.990
138.000000, 85.899
140.000000, 85.851
143.000000, 85.805
145.000000, 85.761
147.500000, 85.736
150.000000, 85.746
152.500000, 85.744
155.000000, 85.715
157.500000, 85.702
160.000000, 85.661
162.500000, 85.591
165.000000, 85.520
167.500000, 85.443
170.000000, 85.307
172.500000, 85.196
175.000000, 85.114
177.500000, 85.004
180.000000, 84.952
182.500000, 84.988
185.000000, 85.002
187.500000, 85.008
190.000000, 85.037
192.500000, 85.056
195.000000, 85.079
197.500000, 85.105
200.000000, 85.117
203.000000, 85.107
206.000000, 85.107
209.000000, 85.110
212.000000, 85.098
214.000000, 85.081
218.000000, 85.038
220.000000, 85.024
224.000000, 85.016
227.000000, 85.026
230.000000, 85.027
233.000000, 85.013
236.000000, 84.982
240.000000, 84.935
243.000000, 84.918
247.000000, 84.901
250.000000, 84.870
254.000000, 84.832
258.000000, 84.811
262.000000, 84.790
265.000000, 84.773
269.000000, 84.746
272.000000, 84.734
276.000000, 84.700
280.000000, 84.675
285.000000, 84.649
290.000000, 84.613
295.000000, 84.607
300.000000, 84.603
304.000000, 84.595
307.000000, 84.584
311.000000, 84.563
315.000000, 84.534
320.000000, 84.495
325.000000, 84.471
330.000000, 84.456
335.000000, 84.444
340.000000, 84.422
345.000000, 84.399
350.000000, 84.376
355.000000, 84.355
360.000000, 84.337
365.000000, 84.330
370.000000, 84.319
375.000000, 84.302
382.000000, 84.270
387.000000, 84.251
395.000000, 84.224
400.000000, 84.207
406.000000, 84.186
412.000000, 84.164
418.000000, 84.141
425.000000, 84.121
431.000000, 84.102
437.000000, 84.081
444.000000, 84.058
450.000000, 84.042
455.000000, 84.031
462.000000, 84.012
468.000000, 83.991
475.000000, 83.967
482.000000, 83.949
487.000000, 83.939
494.000000, 83.922
500.000000, 83.903
508.000000, 83.878
515.000000, 83.857
522.000000, 83.837
530.000000, 83.817
538.000000, 83.795
545.000000, 83.779
552.000000, 83.765
560.000000, 83.748
570.000000, 83.721
580.000000, 83.699
590.000000, 83.677
600.000000, 83.656
608.000000, 83.638
615.000000, 83.624
622.000000, 83.610
630.000000, 83.597
640.000000, 83.582
650.000000, 83.563
660.000000, 83.546
670.000000, 83.531
680.000000, 83.519
690.000000, 83.508
700.000000, 83.500
710.000000, 83.492
720.000000, 83.485
730.000000, 83.481
740.000000, 83.478
750.000000, 83.476
762.000000, 83.477
775.000000, 83.485
788.000000, 83.495
800.000000, 83.508
812.000000, 83.526
825.000000, 83.545
838.000000, 83.569
850.000000, 83.593
862.000000, 83.619
875.000000, 83.657
885.000000, 83.696
900.000000, 83.756
912.000000, 83.798
925.000000, 83.842
938.000000, 83.894
950.000000, 83.947
962.000000, 84.004
975.000000, 84.072
988.000000, 84.143
1000.000000, 84.210
1015.000000, 84.293
1030.000000, 84.378
1044.000000, 84.460
1060.000000, 84.552
1075.000000, 84.638
1090.000000, 84.723
1106.000000, 84.811
1120.000000, 84.886
1138.000000, 84.982
1150.000000, 85.045
1172.000000, 85.154
1180.000000, 85.192
1206.000000, 85.305
1220.000000, 85.361
1241.000000, 85.441
1250.000000, 85.474
1265.000000, 85.527
1280.000000, 85.577
1315.000000, 85.686
1320.000000, 85.700
1340.000000, 85.756
1360.000000, 85.807
1380.000000, 85.855
1400.000000, 85.899
1430.000000, 85.962
1450.000000, 86.000
1475.000000, 86.044
1500.000000, 86.087
1525.000000, 86.127
1550.000000, 86.164
1575.000000, 86.202
1600.000000, 86.240
1625.000000, 86.277
1650.000000, 86.314
1675.000000, 86.353
1700.000000, 86.392
1725.000000, 86.433
1750.000000, 86.475
1775.000000, 86.516
1800.000000, 86.558
1825.000000, 86.603
1850.000000, 86.650
1875.000000, 86.700
1900.000000, 86.755
1925.000000, 86.815
1950.000000, 86.880
1975.000000, 86.950
2000.000000, 87.022
2030.000000, 87.110
2060.000000, 87.199
2090.000000, 87.289
2120.000000, 87.379
2140.000000, 87.439
2180.000000, 87.563
2200.000000, 87.626
2240.000000, 87.757
2270.000000, 87.858
2300.000000, 87.962
2330.000000, 88.067
2360.000000, 88.174
2400.000000, 88.318
2430.000000, 88.428
2470.000000, 88.577
2500.000000, 88.690
2540.000000, 88.843
2580.000000, 88.997
2620.000000, 89.152
2650.000000, 89.268
2690.000000, 89.421
2720.000000, 89.534
2760.000000, 89.682
