* Measurement data measured by REW V5.31.3
* Source: Trace Arithmetic result A * B
* Format: Trace Arithmetic result A * B
* Dated: Nov 20, 2024 9:41:34 PM
152.500000, 96.584
155.000000, 96.725
157.500000, 96.808
160.000000, 96.745
162.500000, 96.661
165.000000, 96.592
167.500000, 96.463
170.000000, 96.325
172.500000, 96.259
175.000000, 96.327
177.500000, 96.419
180.000000, 96.417
182.500000, 96.413
185.000000, 96.319
187.500000, 96.143
190.000000, 96.060
192.500000, 96.074
195.000000, 96.054
197.500000, 95.965
200.000000, 95.848
203.000000, 95.742
206.000000, 95.763
209.000000, 95.849
212.000000, 95.911
214.000000, 95.923
218.000000, 95.877
220.000000, 95.785
224.000000, 95.530
227.000000, 95.488
230.000000, 95.554
233.000000, 95.602
236.000000, 95.537
240.000000, 95.433
243.000000, 95.452
247.000000, 95.446
250.000000, 95.355
254.000000, 95.241
258.000000, 95.205
262.000000, 95.181
265.000000, 95.128
269.000000, 95.045
272.000000, 95.014
276.000000, 95.007
280.000000, 94.999
285.000000, 94.918
290.000000, 94.781
295.000000, 94.758
300.000000, 94.711
304.000000, 94.671
307.000000, 94.631
311.000000, 94.590
315.000000, 94.516
320.000000, 94.389
325.000000, 94.384
330.000000, 94.382
335.000000, 94.287
340.000000, 94.158
345.000000, 94.114
350.000000, 94.110
355.000000, 94.088
360.000000, 94.017
365.000000, 93.964
370.000000, 93.988
375.000000, 94.000
382.000000, 93.918
387.000000, 93.849
395.000000, 93.780
400.000000, 93.736
406.000000, 93.721
412.000000, 93.687
418.000000, 93.634
425.000000, 93.572
431.000000, 93.490
437.000000, 93.445
444.000000, 93.476
450.000000, 93.476
455.000000, 93.417
462.000000, 93.308
468.000000, 93.198
475.000000, 93.075
482.000000, 93.015
487.000000, 92.974
494.000000, 92.950
500.000000, 92.972
508.000000, 93.068
515.000000, 93.052
522.000000, 92.934
530.000000, 92.860
538.000000, 92.867
545.000000, 92.914
552.000000, 92.948
560.000000, 92.946
570.000000, 92.877
580.000000, 92.760
590.000000, 92.646
600.000000, 92.608
608.000000, 92.610
615.000000, 92.556
622.000000, 92.499
630.000000, 92.485
640.000000, 92.524
650.000000, 92.500
660.000000, 92.473
670.000000, 92.432
680.000000, 92.349
690.000000, 92.383
700.000000, 92.459
710.000000, 92.506
720.000000, 92.559
730.000000, 92.565
740.000000, 92.518
750.000000, 92.506
762.000000, 92.544
775.000000, 92.541
788.000000, 92.618
800.000000, 92.712
812.000000, 92.741
825.000000, 92.707
838.000000, 92.749
850.000000, 92.833
862.000000, 92.900
875.000000, 93.030
885.000000, 93.143
900.000000, 93.190
912.000000, 93.230
925.000000, 93.320
938.000000, 93.448
950.000000, 93.584
962.000000, 93.711
975.000000, 93.852
988.000000, 93.944
1000.000000, 93.983
1015.000000, 94.064
1030.000000, 94.215
1044.000000, 94.339
1060.000000, 94.458
1075.000000, 94.604
1090.000000, 94.743
1106.000000, 94.895
1120.000000, 95.006
1138.000000, 95.072
1150.000000, 95.114
1172.000000, 95.235
1180.000000, 95.282
1206.000000, 95.434
1220.000000, 95.508
1241.000000, 95.572
1250.000000, 95.595
1265.000000, 95.622
1280.000000, 95.602
1315.000000, 95.639
1320.000000, 95.652
1340.000000, 95.660
1360.000000, 95.613
1380.000000, 95.595
1400.000000, 95.598
1430.000000, 95.605
1450.000000, 95.603
1475.000000, 95.558
1500.000000, 95.525
1525.000000, 95.527
1550.000000, 95.533
1575.000000, 95.541
1600.000000, 95.579
1625.000000, 95.641
1650.000000, 95.700
1675.000000, 95.805
1700.000000, 95.944
1725.000000, 96.055
1750.000000, 96.155
1775.000000, 96.258
1800.000000, 96.372
1825.000000, 96.581
1850.000000, 96.787
1875.000000, 96.971
1900.000000, 97.198
1925.000000, 97.441
1950.000000, 97.704
1975.000000, 97.930
2000.000000, 98.223
2030.000000, 98.531
2060.000000, 98.805
2090.000000, 99.218
2120.000000, 99.572
2140.000000, 99.786
2180.000000, 100.257
2200.000000, 100.534
2240.000000, 101.017
2270.000000, 101.240
2300.000000, 101.497
2330.000000, 101.742
2360.000000, 101.923
2400.000000, 102.120
2430.000000, 102.160
2470.000000, 102.169
2500.000000, 102.149
2540.000000, 102.067
2580.000000, 101.929
2620.000000, 101.704
2650.000000, 101.512
2690.000000, 101.239
2720.000000, 100.989
2760.000000, 100.620
2800.000000, 100.200
2850.000000, 99.876
2900.000000, 99.613
2950.000000, 99.384
3000.000000, 99.161
3040.000000, 99.023
3070.000000, 98.962
3110.000000, 98.922
3150.000000, 98.944
3200.000000, 99.001
3250.000000, 99.019
3300.000000, 99.063
3350.000000, 99.155
3400.000000, 99.254
3450.000000, 99.352
3500.000000, 99.447
3550.000000, 99.533
3600.000000, 99.574
3650.000000, 99.541
3700.000000, 99.481
3750.000000, 99.400
3820.000000, 99.206
3870.000000, 99.025
3950.000000, 98.645
4000.000000, 98.346
4060.000000, 98.080
4120.000000, 97.847
4180.000000, 97.608
4250.000000, 97.474
4310.000000, 97.381
4370.000000, 97.375
4440.000000, 97.529
4500.000000, 97.746
4550.000000, 98.049
4620.000000, 98.429
4680.000000, 98.715
4750.000000, 99.176
4820.000000, 99.618
4870.000000, 99.904
4940.000000, 100.240
5000.000000, 100.338
5080.000000, 100.214
5150.000000, 99.905
5220.000000, 99.264
5300.000000, 98.169
5380.000000, 96.998
5450.000000, 95.880
5520.000000, 94.931
5600.000000, 93.843
5700.000000, 92.656
5800.000000, 91.462
5900.000000, 90.762
6000.000000, 90.099
6080.000000, 89.862
6150.000000, 90.035
6220.000000, 90.481
6300.000000, 91.234
6400.000000, 92.107
6500.000000, 92.420
6600.000000, 92.611
6700.000000, 92.927
6800.000000, 93.560
6900.000000, 94.506
7000.000000, 95.809
7100.000000, 97.233
7200.000000, 98.708
7300.000000, 100.007
7400.000000, 100.940
7500.000000, 102.156
7620.000000, 103.595
7750.000000, 104.565
7880.000000, 105.079
8000.000000, 105.086
8120.000000, 104.929
8250.000000, 104.494
8380.000000, 103.729
8500.000000, 103.023
8620.000000, 102.276
8750.000000, 101.442
8850.000000, 100.545
9000.000000, 98.351
9120.000000, 95.042
9250.000000, 91.357
9380.000000, 89.145
9500.000000, 87.816
9620.000000, 87.132
9750.000000, 87.003
9880.000000, 87.002
10000.000000, 87.012
10150.000000, 87.046
10300.000000, 87.025
10440.000000, 86.975
10600.000000, 86.920
10750.000000, 86.783
10900.000000, 86.559
11060.000000, 86.295
11200.000000, 86.029
11380.000000, 85.695
11500.000000, 85.435
11720.000000, 85.061
11800.000000, 84.929
12060.000000, 84.492
12200.000000, 84.389
12410.000000, 84.361
12500.000000, 84.355
12650.000000, 84.322
12800.000000, 84.183
13150.000000, 82.440
13200.000000, 82.123
13400.000000, 80.966
13600.000000, 79.503
13800.000000, 77.750
14000.000000, 75.721
14300.000000, 72.132
14500.000000, 71.394
14750.000000, 74.970
15000.000000, 81.552
15250.000000, 86.944
15500.000000, 90.154
15750.000000, 91.069
16000.000000, 89.412
16250.000000, 87.532
16500.000000, 86.461
16750.000000, 86.445
17000.000000, 87.416
17250.000000, 88.622
17500.000000, 88.936
17750.000000, 88.285
18000.000000, 87.139
18250.000000, 85.435
18500.000000, 83.985
18750.000000, 82.872
19000.000000, 81.499
19250.000000, 80.441
19500.000000, 80.051
19750.000000, 79.524
20000.000000, 77.116
