* Measurement data measured by REW V5.31.3
* Source: Trace Arithmetic result A * B
* Format: Trace Arithmetic result A * B
* Dated: Nov 20, 2024 9:41:31 PM
152.500000, 98.979
155.000000, 98.936
157.500000, 98.905
160.000000, 98.810
162.500000, 98.807
165.000000, 98.807
167.500000, 98.735
170.000000, 98.642
172.500000, 98.579
175.000000, 98.515
177.500000, 98.459
180.000000, 98.379
182.500000, 98.285
185.000000, 98.216
187.500000, 98.239
190.000000, 98.291
192.500000, 98.263
195.000000, 98.140
197.500000, 98.046
200.000000, 98.057
203.000000, 98.091
206.000000, 97.998
209.000000, 97.840
212.000000, 97.708
214.000000, 97.604
218.000000, 97.542
220.000000, 97.559
224.000000, 97.624
227.000000, 97.626
230.000000, 97.584
233.000000, 97.552
236.000000, 97.499
240.000000, 97.409
243.000000, 97.387
247.000000, 97.370
250.000000, 97.309
254.000000, 97.163
258.000000, 97.060
262.000000, 97.061
265.000000, 97.039
269.000000, 97.022
272.000000, 97.050
276.000000, 97.050
280.000000, 96.999
285.000000, 96.854
290.000000, 96.659
295.000000, 96.573
300.000000, 96.507
304.000000, 96.436
307.000000, 96.360
311.000000, 96.310
315.000000, 96.292
320.000000, 96.239
325.000000, 96.207
330.000000, 96.160
335.000000, 95.989
340.000000, 95.783
345.000000, 95.717
350.000000, 95.736
355.000000, 95.784
360.000000, 95.743
365.000000, 95.612
370.000000, 95.592
375.000000, 95.614
382.000000, 95.593
387.000000, 95.524
395.000000, 95.406
400.000000, 95.418
406.000000, 95.501
412.000000, 95.482
418.000000, 95.390
425.000000, 95.231
431.000000, 95.091
437.000000, 95.000
444.000000, 94.983
450.000000, 94.983
455.000000, 94.953
462.000000, 94.936
468.000000, 94.910
475.000000, 94.856
482.000000, 94.811
487.000000, 94.757
494.000000, 94.678
500.000000, 94.650
508.000000, 94.647
515.000000, 94.647
522.000000, 94.636
530.000000, 94.573
538.000000, 94.479
545.000000, 94.413
552.000000, 94.418
560.000000, 94.442
570.000000, 94.365
580.000000, 94.213
590.000000, 94.164
600.000000, 94.158
608.000000, 94.124
615.000000, 94.057
622.000000, 93.997
630.000000, 93.958
640.000000, 93.902
650.000000, 93.873
660.000000, 93.851
670.000000, 93.799
680.000000, 93.781
690.000000, 93.803
700.000000, 93.856
710.000000, 93.856
720.000000, 93.786
730.000000, 93.715
740.000000, 93.690
750.000000, 93.688
762.000000, 93.671
775.000000, 93.612
788.000000, 93.596
800.000000, 93.630
812.000000, 93.677
825.000000, 93.654
838.000000, 93.656
850.000000, 93.718
862.000000, 93.693
875.000000, 93.657
885.000000, 93.710
900.000000, 93.777
912.000000, 93.788
925.000000, 93.826
938.000000, 93.903
950.000000, 93.938
962.000000, 93.955
975.000000, 94.054
988.000000, 94.143
1000.000000, 94.170
1015.000000, 94.189
1030.000000, 94.284
1044.000000, 94.457
1060.000000, 94.586
1075.000000, 94.692
1090.000000, 94.769
1106.000000, 94.838
1120.000000, 94.922
1138.000000, 95.033
1150.000000, 95.105
1172.000000, 95.235
1180.000000, 95.282
1206.000000, 95.434
1220.000000, 95.507
1241.000000, 95.574
1250.000000, 95.604
1265.000000, 95.694
1280.000000, 95.808
1315.000000, 96.002
1320.000000, 96.031
1340.000000, 96.127
1360.000000, 96.241
1380.000000, 96.289
1400.000000, 96.298
1430.000000, 96.305
1450.000000, 96.310
1475.000000, 96.317
1500.000000, 96.356
1525.000000, 96.522
1550.000000, 96.722
1575.000000, 96.859
1600.000000, 97.007
1625.000000, 97.177
1650.000000, 97.336
1675.000000, 97.497
1700.000000, 97.652
1725.000000, 97.820
1750.000000, 98.055
1775.000000, 98.284
1800.000000, 98.417
1825.000000, 98.596
1850.000000, 98.824
1875.000000, 99.021
1900.000000, 99.213
1925.000000, 99.445
1950.000000, 99.727
1975.000000, 100.001
2000.000000, 100.320
2030.000000, 100.630
2060.000000, 100.889
2090.000000, 101.250
2120.000000, 101.574
2140.000000, 101.779
2180.000000, 102.154
2200.000000, 102.319
2240.000000, 102.631
2270.000000, 102.824
2300.000000, 103.000
2330.000000, 103.109
2360.000000, 103.106
2400.000000, 102.972
2430.000000, 102.792
2470.000000, 102.509
2500.000000, 102.266
2540.000000, 101.923
2580.000000, 101.727
2620.000000, 101.460
2650.000000, 101.226
2690.000000, 100.909
2720.000000, 100.633
2760.000000, 100.252
2800.000000, 99.723
2850.000000, 99.211
2900.000000, 98.594
2950.000000, 97.908
3000.000000, 97.281
3040.000000, 96.894
3070.000000, 96.698
3110.000000, 96.548
3150.000000, 96.549
3200.000000, 96.648
3250.000000, 96.812
3300.000000, 97.134
3350.000000, 97.486
3400.000000, 97.743
3450.000000, 97.915
3500.000000, 97.880
3550.000000, 97.703
3600.000000, 97.479
3650.000000, 97.097
3700.000000, 96.580
3750.000000, 96.052
3820.000000, 95.269
3870.000000, 94.736
3950.000000, 93.993
4000.000000, 93.653
4060.000000, 93.423
4120.000000, 93.399
4180.000000, 93.476
4250.000000, 93.667
4310.000000, 93.978
4370.000000, 94.354
4440.000000, 94.912
4500.000000, 95.493
4550.000000, 96.153
4620.000000, 96.935
4680.000000, 97.454
4750.000000, 98.165
4820.000000, 98.804
4870.000000, 99.221
4940.000000, 99.665
5000.000000, 99.721
5080.000000, 99.532
5150.000000, 99.250
5220.000000, 98.805
5300.000000, 98.154
5380.000000, 97.481
5450.000000, 96.858
5520.000000, 96.299
5600.000000, 95.697
5700.000000, 95.093
5800.000000, 94.524
5900.000000, 94.145
6000.000000, 93.774
6080.000000, 93.563
6150.000000, 93.466
6220.000000, 93.452
6300.000000, 93.599
6400.000000, 93.955
6500.000000, 94.347
6600.000000, 94.989
6700.000000, 95.808
6800.000000, 96.750
6900.000000, 97.783
7000.000000, 98.838
7100.000000, 99.862
7200.000000, 100.871
7300.000000, 101.761
7400.000000, 102.303
7500.000000, 102.911
7620.000000, 103.662
7750.000000, 104.309
7880.000000, 104.677
8000.000000, 104.600
8120.000000, 104.294
8250.000000, 103.691
8380.000000, 102.690
8500.000000, 101.717
8620.000000, 100.626
8750.000000, 99.554
8850.000000, 98.749
9000.000000, 97.633
9120.000000, 96.655
9250.000000, 95.814
9380.000000, 95.234
9500.000000, 94.554
9620.000000, 93.774
9750.000000, 92.802
9880.000000, 91.659
10000.000000, 90.419
10150.000000, 88.407
10300.000000, 86.065
10440.000000, 83.277
10600.000000, 81.411
10750.000000, 81.297
10900.000000, 82.095
11060.000000, 83.023
11200.000000, 83.675
11380.000000, 83.882
11500.000000, 83.765
11720.000000, 83.527
11800.000000, 83.472
12060.000000, 83.371
12200.000000, 83.405
12410.000000, 83.624
12500.000000, 83.752
12650.000000, 83.949
12800.000000, 84.019
13150.000000, 83.690
13200.000000, 83.699
13400.000000, 84.107
13600.000000, 85.193
13800.000000, 86.517
14000.000000, 87.853
14300.000000, 89.055
14500.000000, 89.248
14750.000000, 89.301
15000.000000, 89.556
15250.000000, 90.528
15500.000000, 92.402
15750.000000, 93.839
16000.000000, 94.066
16250.000000, 93.149
16500.000000, 90.561
16750.000000, 88.188
17000.000000, 86.689
17250.000000, 84.933
17500.000000, 83.967
17750.000000, 84.462
18000.000000, 85.358
18250.000000, 85.832
18500.000000, 85.590
18750.000000, 84.623
19000.000000, 82.807
19250.000000, 80.911
19500.000000, 79.751
19750.000000, 78.754
20000.000000, 76.147
