* Measurement data measured by REW V5.31.3
* Source: Trace Arithmetic result A * B
* Format: Trace Arithmetic result A * B
* Dated: Nov 20, 2024 9:41:25 PM
152.500000, 90.183
155.000000, 90.276
157.500000, 90.349
160.000000, 90.413
162.500000, 90.468
165.000000, 90.558
167.500000, 90.502
170.000000, 90.305
172.500000, 90.220
175.000000, 90.307
177.500000, 90.514
180.000000, 90.577
182.500000, 90.562
185.000000, 90.493
187.500000, 90.341
190.000000, 90.261
192.500000, 90.275
195.000000, 90.265
197.500000, 90.214
200.000000, 90.137
203.000000, 90.041
206.000000, 90.063
209.000000, 90.149
212.000000, 90.208
214.000000, 90.204
218.000000, 90.179
220.000000, 90.177
224.000000, 90.089
227.000000, 90.081
230.000000, 90.133
233.000000, 90.163
236.000000, 90.173
240.000000, 90.201
243.000000, 90.237
247.000000, 90.196
250.000000, 90.135
254.000000, 90.090
258.000000, 90.054
262.000000, 90.086
265.000000, 90.129
269.000000, 90.235
272.000000, 90.299
276.000000, 90.364
280.000000, 90.450
285.000000, 90.476
290.000000, 90.359
295.000000, 90.310
300.000000, 90.307
304.000000, 90.306
307.000000, 90.306
311.000000, 90.303
315.000000, 90.278
320.000000, 90.189
325.000000, 90.206
330.000000, 90.237
335.000000, 90.111
340.000000, 89.984
345.000000, 90.020
350.000000, 90.158
355.000000, 90.313
360.000000, 90.288
365.000000, 90.190
370.000000, 90.206
375.000000, 90.266
382.000000, 90.217
387.000000, 90.151
395.000000, 90.147
400.000000, 90.242
406.000000, 90.346
412.000000, 90.263
418.000000, 90.191
425.000000, 90.231
431.000000, 90.281
437.000000, 90.330
444.000000, 90.384
450.000000, 90.422
455.000000, 90.405
462.000000, 90.349
468.000000, 90.311
475.000000, 90.256
482.000000, 90.213
487.000000, 90.175
494.000000, 90.166
500.000000, 90.221
508.000000, 90.313
515.000000, 90.344
522.000000, 90.337
530.000000, 90.313
538.000000, 90.398
545.000000, 90.491
552.000000, 90.492
560.000000, 90.462
570.000000, 90.471
580.000000, 90.509
590.000000, 90.444
600.000000, 90.413
608.000000, 90.446
615.000000, 90.437
622.000000, 90.414
630.000000, 90.437
640.000000, 90.483
650.000000, 90.541
660.000000, 90.550
670.000000, 90.521
680.000000, 90.557
690.000000, 90.602
700.000000, 90.659
710.000000, 90.705
720.000000, 90.759
730.000000, 90.784
740.000000, 90.788
750.000000, 90.804
762.000000, 90.843
775.000000, 90.813
788.000000, 90.835
800.000000, 90.950
812.000000, 91.030
825.000000, 91.007
838.000000, 91.050
850.000000, 91.141
862.000000, 91.242
875.000000, 91.384
885.000000, 91.500
900.000000, 91.624
912.000000, 91.679
925.000000, 91.736
938.000000, 91.882
950.000000, 92.034
962.000000, 92.132
975.000000, 92.276
988.000000, 92.413
1000.000000, 92.455
1015.000000, 92.451
1030.000000, 92.604
1044.000000, 92.800
1060.000000, 92.969
1075.000000, 93.168
1090.000000, 93.340
1106.000000, 93.508
1120.000000, 93.670
1138.000000, 93.840
1150.000000, 93.944
1172.000000, 94.079
1180.000000, 94.126
1206.000000, 94.294
1220.000000, 94.414
1241.000000, 94.564
1250.000000, 94.601
1265.000000, 94.696
1280.000000, 94.825
1315.000000, 95.109
1320.000000, 95.150
1340.000000, 95.282
1360.000000, 95.393
1380.000000, 95.522
1400.000000, 95.655
1430.000000, 95.771
1450.000000, 95.899
1475.000000, 96.017
1500.000000, 96.108
1525.000000, 96.268
1550.000000, 96.502
1575.000000, 96.626
1600.000000, 96.715
1625.000000, 96.836
1650.000000, 96.945
1675.000000, 97.104
1700.000000, 97.292
1725.000000, 97.438
1750.000000, 97.513
1775.000000, 97.606
1800.000000, 97.704
1825.000000, 97.802
1850.000000, 97.908
1875.000000, 98.063
1900.000000, 98.224
1925.000000, 98.322
1950.000000, 98.424
1975.000000, 98.488
2000.000000, 98.541
2030.000000, 98.594
2060.000000, 98.681
2090.000000, 98.818
2120.000000, 98.888
2140.000000, 98.899
2180.000000, 98.919
2200.000000, 98.951
2240.000000, 99.012
2270.000000, 99.025
2300.000000, 99.031
2330.000000, 99.034
2360.000000, 99.011
2400.000000, 98.921
2430.000000, 98.846
2470.000000, 98.776
2500.000000, 98.723
2540.000000, 98.622
2580.000000, 98.564
2620.000000, 98.444
2650.000000, 98.340
2690.000000, 98.271
2720.000000, 98.245
2760.000000, 98.160
2800.000000, 98.026
2850.000000, 97.934
2900.000000, 97.887
2950.000000, 97.784
3000.000000, 97.642
3040.000000, 97.569
3070.000000, 97.509
3110.000000, 97.423
3150.000000, 97.351
3200.000000, 97.238
3250.000000, 97.170
3300.000000, 97.078
3350.000000, 97.012
3400.000000, 96.959
3450.000000, 96.904
3500.000000, 96.851
3550.000000, 96.796
3600.000000, 96.745
3650.000000, 96.695
3700.000000, 96.685
3750.000000, 96.714
3820.000000, 96.830
3870.000000, 96.948
3950.000000, 97.146
4000.000000, 97.393
4060.000000, 97.633
4120.000000, 97.772
4180.000000, 97.921
4250.000000, 98.024
4310.000000, 98.091
4370.000000, 98.113
4440.000000, 98.050
4500.000000, 97.937
4550.000000, 97.781
4620.000000, 97.548
4680.000000, 97.349
4750.000000, 97.004
4820.000000, 96.608
4870.000000, 96.295
4940.000000, 95.800
5000.000000, 95.341
5080.000000, 94.691
5150.000000, 94.305
5220.000000, 93.891
5300.000000, 93.321
5380.000000, 92.852
5450.000000, 92.452
5520.000000, 92.064
5600.000000, 91.567
5700.000000, 90.995
5800.000000, 90.468
5900.000000, 90.149
6000.000000, 89.837
6080.000000, 89.633
6150.000000, 89.450
6220.000000, 89.275
6300.000000, 89.128
6400.000000, 89.001
6500.000000, 88.956
6600.000000, 88.962
6700.000000, 89.021
6800.000000, 89.059
6900.000000, 89.139
7000.000000, 89.306
7100.000000, 89.574
7200.000000, 90.099
7300.000000, 90.766
7400.000000, 91.419
7500.000000, 92.325
7620.000000, 93.588
7750.000000, 95.014
7880.000000, 96.084
8000.000000, 96.271
8120.000000, 95.844
8250.000000, 94.728
8380.000000, 92.781
8500.000000, 90.992
8620.000000, 89.293
8750.000000, 87.791
8850.000000, 86.737
9000.000000, 85.386
9120.000000, 84.372
9250.000000, 83.550
9380.000000, 82.889
9500.000000, 82.087
9620.000000, 81.359
9750.000000, 80.732
9880.000000, 80.165
10000.000000, 79.754
10150.000000, 79.287
10300.000000, 78.959
10440.000000, 78.699
10600.000000, 78.548
10750.000000, 78.484
10900.000000, 78.474
11060.000000, 78.483
11200.000000, 78.519
11380.000000, 78.676
11500.000000, 78.837
11720.000000, 79.079
11800.000000, 79.176
12060.000000, 79.566
12200.000000, 79.768
12410.000000, 80.071
12500.000000, 80.179
12650.000000, 80.323
12800.000000, 80.433
13150.000000, 80.748
13200.000000, 80.795
13400.000000, 80.944
13600.000000, 81.167
13800.000000, 81.548
14000.000000, 82.113
14300.000000, 83.488
14500.000000, 85.029
14750.000000, 86.763
15000.000000, 89.302
15250.000000, 92.029
15500.000000, 93.817
15750.000000, 94.170
16000.000000, 92.362
16250.000000, 89.055
16500.000000, 83.521
16750.000000, 77.404
17000.000000, 73.124
17250.000000, 69.497
17500.000000, 67.161
17750.000000, 66.118
18000.000000, 65.821
18250.000000, 65.899
18500.000000, 66.041
18750.000000, 66.188
19000.000000, 66.323
19250.000000, 66.507
19500.000000, 66.673
19750.000000, 66.353
20000.000000, 64.016
