* Measurement data measured by REW V5.31.3
* Source: Trace Arithmetic result A * B
* Format: Trace Arithmetic result A * B
* Dated: Nov 20, 2024 9:41:23 PM
152.500000, 91.226
155.000000, 91.156
157.500000, 91.202
160.000000, 91.256
162.500000, 91.307
165.000000, 91.327
167.500000, 91.309
170.000000, 91.300
172.500000, 91.405
175.000000, 91.530
177.500000, 91.651
180.000000, 91.717
182.500000, 91.753
185.000000, 91.641
187.500000, 91.572
190.000000, 91.611
192.500000, 91.660
195.000000, 91.605
197.500000, 91.487
200.000000, 91.423
203.000000, 91.367
206.000000, 91.249
209.000000, 91.134
212.000000, 91.046
214.000000, 90.979
218.000000, 90.977
220.000000, 91.014
224.000000, 91.079
227.000000, 91.204
230.000000, 91.380
233.000000, 91.470
236.000000, 91.516
240.000000, 91.504
243.000000, 91.517
247.000000, 91.663
250.000000, 91.758
254.000000, 91.753
258.000000, 91.544
262.000000, 91.354
265.000000, 91.299
269.000000, 91.240
272.000000, 91.198
276.000000, 91.094
280.000000, 90.925
285.000000, 90.876
290.000000, 91.138
295.000000, 91.292
300.000000, 91.354
304.000000, 91.430
307.000000, 91.478
311.000000, 91.484
315.000000, 91.402
320.000000, 91.207
325.000000, 91.092
330.000000, 91.005
335.000000, 90.866
340.000000, 90.687
345.000000, 90.699
350.000000, 90.992
355.000000, 91.369
360.000000, 91.481
365.000000, 91.484
370.000000, 91.558
375.000000, 91.582
382.000000, 91.391
387.000000, 91.182
395.000000, 91.007
400.000000, 91.018
406.000000, 91.096
412.000000, 91.052
418.000000, 91.012
425.000000, 91.233
431.000000, 91.451
437.000000, 91.514
444.000000, 91.421
450.000000, 91.253
455.000000, 91.108
462.000000, 90.977
468.000000, 91.031
475.000000, 91.194
482.000000, 91.303
487.000000, 91.402
494.000000, 91.526
500.000000, 91.589
508.000000, 91.558
515.000000, 91.460
522.000000, 91.333
530.000000, 91.285
538.000000, 91.398
545.000000, 91.519
552.000000, 91.595
560.000000, 91.585
570.000000, 91.467
580.000000, 91.313
590.000000, 91.270
600.000000, 91.353
608.000000, 91.510
615.000000, 91.620
622.000000, 91.641
630.000000, 91.575
640.000000, 91.437
650.000000, 91.378
660.000000, 91.401
670.000000, 91.523
680.000000, 91.706
690.000000, 91.728
700.000000, 91.606
710.000000, 91.516
720.000000, 91.559
730.000000, 91.752
740.000000, 91.961
750.000000, 92.103
762.000000, 92.076
775.000000, 91.938
788.000000, 91.972
800.000000, 92.143
812.000000, 92.256
825.000000, 92.172
838.000000, 92.148
850.000000, 92.387
862.000000, 92.608
875.000000, 92.681
885.000000, 92.691
900.000000, 92.747
912.000000, 92.872
925.000000, 93.083
938.000000, 93.278
950.000000, 93.340
962.000000, 93.387
975.000000, 93.580
988.000000, 93.801
1000.000000, 93.913
1015.000000, 93.937
1030.000000, 94.089
1044.000000, 94.398
1060.000000, 94.633
1075.000000, 94.728
1090.000000, 94.810
1106.000000, 95.024
1120.000000, 95.194
1138.000000, 95.260
1150.000000, 95.275
1172.000000, 95.426
1180.000000, 95.530
1206.000000, 95.803
1220.000000, 95.964
1241.000000, 96.146
1250.000000, 96.163
1265.000000, 96.175
1280.000000, 96.225
1315.000000, 96.591
1320.000000, 96.629
1340.000000, 96.753
1360.000000, 96.949
1380.000000, 97.122
1400.000000, 97.280
1430.000000, 97.398
1450.000000, 97.417
1475.000000, 97.484
1500.000000, 97.589
1525.000000, 97.713
1550.000000, 97.952
1575.000000, 98.046
1600.000000, 98.186
1625.000000, 98.379
1650.000000, 98.498
1675.000000, 98.675
1700.000000, 98.746
1725.000000, 98.763
1750.000000, 98.814
1775.000000, 98.913
1800.000000, 99.050
1825.000000, 99.186
1850.000000, 99.253
1875.000000, 99.270
1900.000000, 99.301
1925.000000, 99.352
1950.000000, 99.393
1975.000000, 99.444
2000.000000, 99.474
2030.000000, 99.481
2060.000000, 99.474
2090.000000, 99.440
2120.000000, 99.450
2140.000000, 99.446
2180.000000, 99.377
2200.000000, 99.296
2240.000000, 99.140
2270.000000, 99.126
2300.000000, 99.125
2330.000000, 99.089
2360.000000, 98.965
2400.000000, 98.731
2430.000000, 98.555
2470.000000, 98.355
2500.000000, 98.337
2540.000000, 98.270
2580.000000, 98.169
2620.000000, 98.007
2650.000000, 97.889
2690.000000, 97.822
2720.000000, 97.767
2760.000000, 97.661
2800.000000, 97.526
2850.000000, 97.441
2900.000000, 97.474
2950.000000, 97.416
3000.000000, 97.246
3040.000000, 97.182
3070.000000, 97.152
3110.000000, 97.114
3150.000000, 97.081
3200.000000, 97.028
3250.000000, 97.015
3300.000000, 97.013
3350.000000, 97.016
3400.000000, 97.055
3450.000000, 97.102
3500.000000, 97.146
3550.000000, 97.192
3600.000000, 97.240
3650.000000, 97.323
3700.000000, 97.412
3750.000000, 97.497
3820.000000, 97.569
3870.000000, 97.609
3950.000000, 97.674
4000.000000, 97.722
4060.000000, 97.764
4120.000000, 97.779
4180.000000, 97.777
4250.000000, 97.695
4310.000000, 97.560
4370.000000, 97.434
4440.000000, 97.277
4500.000000, 97.122
4550.000000, 96.924
4620.000000, 96.641
4680.000000, 96.396
4750.000000, 96.010
4820.000000, 95.608
4870.000000, 95.299
4940.000000, 94.841
5000.000000, 94.451
5080.000000, 93.875
5150.000000, 93.503
5220.000000, 93.091
5300.000000, 92.518
5380.000000, 92.019
5450.000000, 91.571
5520.000000, 91.167
5600.000000, 90.692
5700.000000, 90.246
5800.000000, 89.855
5900.000000, 89.614
6000.000000, 89.402
6080.000000, 89.266
6150.000000, 89.207
6220.000000, 89.183
6300.000000, 89.172
6400.000000, 89.181
6500.000000, 89.238
6600.000000, 89.358
6700.000000, 89.537
6800.000000, 89.799
6900.000000, 90.091
7000.000000, 90.458
7100.000000, 90.921
7200.000000, 91.592
7300.000000, 92.336
7400.000000, 92.915
7500.000000, 93.646
7620.000000, 94.665
7750.000000, 95.698
7880.000000, 96.408
8000.000000, 96.505
8120.000000, 96.199
8250.000000, 95.376
8380.000000, 93.887
8500.000000, 92.476
8620.000000, 90.997
8750.000000, 89.581
8850.000000, 88.544
9000.000000, 87.251
9120.000000, 86.268
9250.000000, 85.477
9380.000000, 84.963
9500.000000, 84.453
9620.000000, 84.033
9750.000000, 83.724
9880.000000, 83.450
10000.000000, 83.219
10150.000000, 82.941
10300.000000, 82.722
10440.000000, 82.563
10600.000000, 82.440
10750.000000, 82.315
10900.000000, 82.143
11060.000000, 81.921
11200.000000, 81.680
11380.000000, 81.258
11500.000000, 80.889
11720.000000, 80.375
11800.000000, 80.207
12060.000000, 79.451
12200.000000, 79.057
12410.000000, 78.513
12500.000000, 78.338
12650.000000, 78.067
12800.000000, 77.826
13150.000000, 77.592
13200.000000, 77.594
13400.000000, 77.709
13600.000000, 78.020
13800.000000, 78.524
14000.000000, 79.307
14300.000000, 81.297
14500.000000, 83.385
14750.000000, 85.595
15000.000000, 88.442
15250.000000, 91.044
15500.000000, 92.376
15750.000000, 92.415
16000.000000, 90.332
16250.000000, 86.781
16500.000000, 81.317
16750.000000, 75.628
17000.000000, 72.006
17250.000000, 69.007
17500.000000, 67.063
17750.000000, 66.088
18000.000000, 65.715
18250.000000, 65.682
18500.000000, 65.832
18750.000000, 66.087
19000.000000, 66.393
19250.000000, 66.691
19500.000000, 66.895
19750.000000, 66.603
20000.000000, 64.282
